mean_predicted_probability,observed_failure_rate,brier_score
0.0,0.0011198208286674132,0.015420266666666668
0.003333333333333332,0.0,0.015420266666666668
0.00885644768856448,0.0072992700729927005,0.015420266666666668
0.03148148148148148,0.023809523809523808,0.015420266666666668
0.2779555555555555,0.30666666666666664,0.015420266666666668
